,index,Unnamed: 0,FullDesign,NFE,TargetRatio Objective,StiffnessObjective,FeasibilityScore,StabilityScore
499,5927,28833,101000001010000001000101101000111101,5848,0.17851325572647864,-0.4799565522970211,0.8,0.9
500,5541,25985,101000001000000001000100101010100101,2742,0.3886457315157128,-0.4797978569941962,0.6000000000000001,0.9
501,6719,33910,101010001010000001000100011010000101,3502,0.3678705817825839,-0.4794733523807931,0.6000000000000001,1.0
502,15667,116649,101100001001000001000101000000101101,6788,0.047429624102257636,-0.479317138315156,1.0,0.9
503,12913,85394,101100001100000011000100001011000101,622,0.24566159984548155,-0.4789169304636163,0.8,1.0
504,6110,30062,101100001110000001000101001000101101,1614,0.18633291181392192,-0.4788615716267197,0.8,1.0
505,2920,13971,101100001001000001000101011010001101,5510,0.16282448089012935,-0.4788615716267196,0.8,1.0
506,4420,19781,101000001010000101000101001100011101,8364,0.1628244808901294,-0.4788615716267196,0.8,1.0
507,5331,24490,101000001001000101000101001011001101,7082,0.18633291181392192,-0.4788615716267196,0.8,1.0
508,7845,40954,101000001010000111000101001000011101,1430,0.18633291181392184,-0.4788615716267194,0.8,1.0
509,12188,77665,101000001010000011000000000001000101,3010,0.17928932188134522,-0.4788031994552434,1.0,0.8
510,14205,99998,101110001000000001000010001000100101,2886,0.4143872203324369,-0.4785297296433249,0.6000000000000001,0.7000000000000001
511,29619,537840,101000001000000101000001001110111101,3168,0.13457756088472098,-0.4784570124562745,0.8,1.0
512,235,1469,101000001000000111001001011000001101,385,0.01991445477455052,-0.4780866138018365,0.4000000000000001,0.7000000000000001
513,9673,56970,101000001010000001000000101010000101,7634,0.06177726646469204,-0.4779701577433885,1.0,0.8
514,10034,59441,100000001010000000000001001010011101,4248,0.10546039050504397,-0.4779701577433882,1.0,0.8
515,15905,120788,101000001100000011000001000100001101,1068,0.0,-0.4774355067307104,1.0,0.9
516,13819,95904,100000001000000100000101011100011101,4218,0.414576795347385,-0.4773333476168228,0.6000000000000001,1.0
517,4440,19857,101100001100000001000101001000001101,4604,0.16079549062354392,-0.4772930544615602,0.8,0.8
518,29124,524585,100000001010000000000101001110001111,2552,0.3926822903071109,-0.4771097028141535,0.4000000000000001,0.8
519,27940,491994,101000001111001001000101011000001101,2160,0.09914573468731804,-0.4770216306813476,0.8,1.0
520,15512,114591,100010001001000000000001001010111101,3356,0.2642719032534083,-0.4769290320451546,0.8,0.9
521,18272,273712,101000001100000111000010010000100101,440,0.4090878129141136,-0.4768690970987932,0.6000000000000001,0.9
522,3535,16418,101000001110000001000101001010101101,2832,0.13056758492827725,-0.47673326824955703,0.8,1.0
523,4059,18557,101000001010000101000101001010011101,5148,0.13056758492827722,-0.4767332682495568,0.8,1.0
524,4059,18557,101000001010000101000101001010011101,5148,0.13056758492827722,-0.4767332682495568,0.8,1.0
525,27771,486738,101000001010000101000001001000101101,1156,0.1475519476374165,-0.476546372904408,0.8,0.9
526,10061,59665,100100001110000000000101001011001101,7698,0.19223552497267066,-0.4761940191565045,0.8,1.0
527,24876,370396,100000000111000000000100001100100100,314,0.14856459806155767,-0.4744978199590657,1.0,0.9
528,22799,341767,111110001000000001000000000000010101,414,0.3974737772856308,-0.4741697805169593,0.6000000000000001,0.9
529,27386,477878,101000001000000101000100011110010101,1860,0.3720562538963399,-0.4739932961045151,0.4000000000000001,1.0
530,11807,74446,100000001100001000000101001001001101,6188,0.21914634427766566,-0.4738417481104893,0.8,1.0
531,7431,37834,101010001000000001000100011100010101,1960,0.3937513670421503,-0.4734546364106922,0.6000000000000001,1.0
532,7431,37834,101010001000000001000100011100010101,1960,0.3937513670421503,-0.4734546364106922,0.6000000000000001,1.0
533,5963,29041,100100001001000100000101001000101101,1508,0.3937513670421503,-0.473454636410692,0.6000000000000001,1.0
534,5963,29041,100100001001000100000101001000101101,1508,0.3937513670421503,-0.473454636410692,0.6000000000000001,1.0
535,5074,22848,101000001000000111000001001110011101,3340,0.038733342503548006,-0.4734113834813145,1.0,1.0
536,21136,318700,100000001111000000000001000001001101,396,0.10758767827852596,-0.4732411053474938,1.0,0.9
537,18587,278612,100000001000000010000001101000011101,212,0.2,-0.4732411053474935,1.0,0.9
538,18587,278612,100000001000000010000001101000011101,212,0.2,-0.4732411053474935,1.0,0.9
539,3149,14714,101100001000000011000101011010001101,6088,0.14936527735813196,-0.4731477568629667,0.8,1.0
540,4596,20551,101000001001000011000101001000111101,4392,0.17949707394831255,-0.4731225223678868,0.8,1.0
541,15511,114575,100110001001000000000101000100001101,2182,0.14330884104377956,-0.4730609610542029,1.0,1.0
542,14260,100482,101100001000000001000101111010001101,1568,0.16196032494906898,-0.4729454284412417,0.8,1.0
543,11105,69087,101010001011000001000101001100001101,2866,0.16196032494906898,-0.4729454284412417,0.8,1.0
544,4735,21131,101000001000000111000101010010001101,3548,0.16669087845401875,-0.4726203121998171,0.8,1.0
545,25386,399817,101010001100000001000101101001001101,1260,0.17931698065994162,-0.4721456827860367,0.8,1.0
546,5138,23215,100000001100000110010101101000001101,1066,0.23190519238106466,-0.4715546176974771,0.8,1.0
547,25687,409163,101100001010001001000100001001000101,670,0.2256550393254839,-0.4712892783781274,0.8,1.0
548,25532,403076,101100001001000001000001011000001101,1488,0.04561189988193357,-0.4710256308887783,1.0,0.9
549,3494,16194,101000001001000001000001011001001101,2198,0.04561189988193355,-0.4710256308887783,1.0,0.9
550,3494,16194,101000001001000001000001011001001101,2198,0.04561189988193355,-0.4710256308887783,1.0,0.9
551,3170,14804,101000001001000001000101010001001101,3444,0.04561189988193357,-0.4710256308887783,1.0,0.9
552,10646,64437,100000001100100000000101001001001101,4448,0.2287547913904065,-0.4702617260425859,0.8,1.0
553,1876,9383,101000001010001001000101011000001101,4564,0.15056213221903378,-0.4699866646582945,0.8,0.9
554,17642,245952,101100001110000001000100101010000101,1233,0.20255291817473547,-0.4699121956967887,0.8,1.0
555,22309,334336,100000101000000000000001001010001101,388,0.13294407304872596,-0.4695752953270602,1.0,0.4000000000000001
556,7418,37746,101110000000000001000100001100010100,2350,0.1451547122878551,-0.4693395108149303,1.0,0.8
557,10233,60817,100100001011001000000101011000001101,6374,0.2421775396772577,-0.4691450335278892,0.8,1.0
558,10962,67714,100000001000000110000101011110001101,6880,0.3929880616473673,-0.4688003471318313,0.6000000000000001,1.0
559,9803,57795,100110001000000000000101101001101101,8444,0.40067117570906585,-0.4679462958465613,0.6000000000000001,1.0
560,16031,125085,101100001010000011000000000110000101,1543,0.08218116366241042,-0.4677283300792951,1.0,0.8
561,8924,50126,101100001011000001000001001000001101,3424,0.03255352400963465,-0.4667603532298041,1.0,0.8
562,14156,99576,101000001100000001000001001110001101,3962,0.03255352400963465,-0.46676035322980397,1.0,1.0
563,5681,27196,101000001100000011000101000010001101,3700,8.881784197001253e-17,-0.4667603532298039,1.0,0.8
564,269,1780,101100001000000001000001001010011101,703,0.0,-0.4667603532298039,1.0,1.0
565,18251,273393,101000001000000001000101100011001101,564,0.03255352400963458,-0.4667603532298039,1.0,0.8
566,1864,9351,101000001110000001000101011000001111,3292,0.331999037987844,-0.4656613005761427,0.6000000000000001,1.0
567,5059,22773,101000001000000111000000101100000101,2598,0.2456661165583115,-0.4648707940964539,0.8,1.0
568,13810,95744,100000001000000110000101101100101101,4434,0.40047707539631416,-0.4643957568984088,0.6000000000000001,1.0
569,4842,21630,101000001100000011000101001110101101,8460,0.16745489804123356,-0.4643196163754151,0.8,1.0
570,25146,378858,101000001000000101000001001110101101,1134,0.18667778724105047,-0.4635469874225111,0.8,1.0
571,7764,40167,101000001010000101000001001100101101,6366,0.16478510523771206,-0.4635469874225108,0.8,1.0
572,10335,61691,101100001000000001000101101100001101,5374,0.1558756528646002,-0.4634298659522501,0.8,1.0
573,28134,497864,100000001010000000000101100000101101,4414,0.2969100130080564,-0.4629979957661685,0.8,0.8
574,16597,182609,101000001000000011000001100000001101,1167,4.4408920985006246e-17,-0.4629648398253972,1.0,0.9
575,4562,20398,111100001000000011000100001100010101,8754,0.3824696687096136,-0.4618079423960244,0.6000000000000001,1.0
576,3356,15654,100100001001000000000101001101001111,1716,0.38246966870961374,-0.4618079423960241,0.6000000000000001,1.0
577,20985,316597,100000001001000000000001001001101101,244,0.2640259511243905,-0.4617697696439146,0.8,0.9
578,28778,514600,101000001011000001000100010000010101,1188,0.2272173289807056,-0.46127066837698,0.8,0.9
579,8531,46240,101000001010000101000001011000001101,6340,0.17511509220885024,-0.4609300795213408,0.8,0.9
580,13713,94684,111000001000000111000100000000100101,9888,0.4142356503166197,-0.4599590231021335,0.6000000000000001,0.7000000000000001
581,15964,123030,101000001000000111000000001000100111,760,0.4142356503166197,-0.4599590231021334,0.6000000000000001,0.7000000000000001
582,27864,489463,101000001010000111000001011000001101,1804,0.126660085704822,-0.4597257842689885,0.8,1.0
583,24528,364695,101000001110000001000000000110000101,694,0.10546039050504401,-0.4596866416365598,1.0,0.8
584,22078,330733,101100001010000001000000000010010101,458,0.06177726646469204,-0.4596866416365598,1.0,0.8
585,26004,418759,011010001000000001000100001010000001,2094,0.2969100130080564,-0.4594487599121411,0.8,0.6000000000000001
586,14540,103970,100000001010000000000001001010101101,6570,0.2216313725580522,-0.459448759912141,0.8,0.9
587,5530,25915,010000001000000100000101001010001001,3904,0.2845493332330585,-0.4594487599121408,0.8,0.7000000000000001
588,28475,508229,101100001000000001000111111000001101,2512,0.3083696043384657,-0.4594485489854115,0.4000000000000001,1.0
589,27174,470667,101100001010000011000000100000010101,842,0.11534165302478445,-0.4588651859849044,1.0,1.0
590,28361,505449,101010001000000011000101000010101101,1970,0.18070524025414048,-0.4586059503996951,0.6000000000000001,1.0
591,10201,60627,100100001000000000000001001000101111,5390,0.4218487496163563,-0.4583120943743738,0.6000000000000001,0.7000000000000001
592,12306,78700,101000001000000001000110010001000101,2798,0.4128682636950428,-0.4583120943743738,0.6000000000000001,0.5000000000000001
593,21499,323815,000000001100000110000001110000001001,544,0.15502623405212732,-0.4581790842805108,1.0,0.8
594,8289,44170,100000001010000010010101000100001101,996,0.10680286877440101,-0.4579645202461016,1.0,0.8
595,5278,24138,101010001000000101000101011010001101,3182,0.33849254388872063,-0.4579285746051969,0.6000000000000001,1.0
596,17534,235520,110000000000000110000101001000111100,3156,0.2878079493952985,-0.4579256571577924,0.8,0.8
597,5843,28370,101000000011000001000101001000111100,1432,0.03154114730105738,-0.4576987961772963,1.0,1.0
598,2244,11002,110000001010000000000101001000001101,2382,0.5979400086720374,-0.4576749645899945,0.4000000000000001,0.6000000000000001
599,3681,17146,100000001000000000000111001010001101,5464,0.5979400086720374,-0.4576749645899945,0.4000000000000001,0.6000000000000001
600,11054,68695,100000001000000000000101011001011101,7982,0.4218487496163563,-0.4575519501928542,0.6000000000000001,0.8
601,14546,104043,111010001000000001000101001110001101,7552,0.3367393631882364,-0.4565255033577861,0.6000000000000001,1.0
602,3413,15833,111010001000000001000101001011001101,648,0.3367393631882364,-0.4565255033577861,0.6000000000000001,1.0
603,16898,205856,100100001000000110000101000010001101,887,0.2322650748749251,-0.4561848507902157,0.8,0.9
604,27612,482043,100100001101000000000101000000101101,1134,0.2014117592006784,-0.4560670170732422,0.8,0.9
605,27719,484786,101000001000000101000101000011011101,3126,0.11386723113072172,-0.455999857323089,0.8,1.0
606,17727,257945,100000001101100000000101001010001101,1505,0.19184665298532727,-0.4559035838414925,0.8,0.8
607,13196,88890,101000001000000001010100101010010101,3284,0.19184665298532727,-0.4559035838414925,0.8,0.9
608,14726,106226,101100001010000001010100001100000101,7750,0.2271026010475668,-0.4558395251966471,0.8,1.0
609,9904,58498,101100001000000001010100001110000101,5298,0.22710260104756674,-0.4558395251966471,0.8,1.0
610,12147,77294,101000001000100011000100001011000101,3820,0.22710260104756674,-0.4558395251966469,0.8,1.0
611,2184,10710,101000001011000011000101001000001101,2014,0.16563922304195586,-0.4554249042733993,0.8,0.8
612,28096,496777,101100001010000011000101111011001101,982,0.07719143128195073,-0.4553336221745739,0.8,1.0
613,9495,55845,101010101000000001000101001001001101,5636,0.15056213221903378,-0.4552056545781081,0.8,1.0
614,8938,50234,101100001011000001000101011000011101,2952,0.1826294019540735,-0.4551390059623549,0.8,1.0
615,14682,105818,101000001110000001000100001101010101,7700,0.22184095592321293,-0.4550321266602362,0.8,1.0
616,11865,74999,100110001010000000000100011001000101,8988,0.26559241017399604,-0.4548664321722927,0.8,1.0
617,27586,481452,101000001101000011000101001011001101,2806,0.09297898221514253,-0.4546618247395284,0.8,1.0
618,21800,327440,100000001011001000000100101001000101,3164,0.22427821370836787,-0.4544296554380354,0.8,1.0
619,21800,327440,100000001011001000000100101001000101,3164,0.22427821370836787,-0.4544296554380354,0.8,1.0
620,11988,75919,101000001110000001000101011011001101,8044,0.13091912731853678,-0.4540347023686781,0.8,1.0
621,29081,522992,101000001011000001000010001000000101,2598,0.3883753548010497,-0.4538611370600073,0.6000000000000001,0.7000000000000001
622,8890,49729,101000001011000001000101110000001101,3468,0.04212251778151745,-0.45384836700228004,1.0,0.9
623,27366,476672,101000001000001101000100001111000101,1942,0.2758610300699777,-0.4529983858885601,0.6000000000000001,1.0
624,10094,59869,101100001001000001000101001001011101,8720,0.1516446164068608,-0.4522192417859561,0.8,1.0
625,5079,22880,100000001110000100000101011010001101,9952,0.3526627280272167,-0.4521735888559613,0.6000000000000001,1.0
626,3902,18154,101110001000000011000001001100111101,4122,0.1787871174689461,-0.4520068705934793,0.8,1.0
627,4134,18787,101100001000000001000101000000001101,4678,0.0,-0.4518711206330248,1.0,0.5000000000000001
628,4922,22036,100000001010000000000101000110001101,8844,0.08844845978481579,-0.4518711206330248,1.0,0.6000000000000001
629,461,3003,101100001000010001000000001000000101,173,0.09999999999999996,-0.4518711206330246,0.6000000000000001,0.5000000000000001
630,18556,278002,101000001000000011010100000000000101,352,0.132944073048726,-0.4513124489270258,1.0,0.5000000000000001
631,12308,78713,101000001011000101000100011001000101,3630,0.3949349991766775,-0.4511145508241776,0.6000000000000001,1.0
632,23602,350888,101100001000000001000001000100111101,858,0.04410487505257532,-0.4509862016490848,1.0,0.9
633,9538,56087,101100001000001001000100101010000101,9104,0.1986134630643077,-0.4507916752837651,0.8,1.0
634,4918,22020,100000001100000000010101001110001101,6212,0.2268409831778899,-0.4507916752837651,0.8,1.0
635,5171,23420,100000001100000010010101001010001101,8992,0.1986134630643076,-0.4507916752837649,0.8,0.8
636,8321,44420,101000101011000001000100001001000101,4346,0.2268409831778899,-0.4507916752837649,0.8,1.0
637,29519,532774,101000001010100011000100001100100111,1528,0.3445787787293423,-0.4507247572365805,0.4000000000000001,1.0
638,3717,17322,101000001010100001000100001110000101,5608,0.1824896175051208,-0.45010027938847547,0.8,0.9
639,2522,12934,101000001010001001000100001110000101,3562,0.1824896175051208,-0.45010027938847547,0.8,0.9
640,26025,420833,101000001010000011010100001010000101,2264,0.1824896175051208,-0.45010027938847547,0.8,0.8
641,12430,79936,100000001010100010000101001010001101,3628,0.18248961750512072,-0.45010027938847547,0.8,0.8
642,11754,74017,100110001000000000000101000011011101,7092,0.2572394694579549,-0.4498694183033432,0.8,1.0
643,2499,12752,101000001110001001000101011000001101,4672,0.14789937394013222,-0.4496347315997628,0.8,1.0
644,14654,105555,101000001010000001010100001100010101,7706,0.20285969694621475,-0.4492605602941017,0.8,0.9
645,20427,306789,100000001110100010000101001000001101,354,0.2311663490769353,-0.4492605602941017,0.8,0.8
646,23127,345761,101000001010000011000001010001001101,964,0.032403139467569696,-0.4491763804042118,1.0,1.0
647,7382,37546,111010001000000001000101001100011101,2680,0.3319990379878441,-0.4489730841741199,0.6000000000000001,1.0
648,6045,29612,100000001001000110000101001100001101,5214,0.3743525736656541,-0.4486473333423677,0.6000000000000001,1.0
649,4927,22079,101000001001000111000100001100000101,6528,0.4047103605552365,-0.4486473333423677,0.6000000000000001,1.0
650,9100,51830,101000001001000101000101001101001101,5450,0.18298516890375985,-0.4478947431081696,0.8,1.0
651,25064,375768,101000001011000001000101000100101101,1346,0.01851495168930752,-0.4474994680207367,1.0,1.0
652,9574,56332,100110001000000100000101101010001101,8050,0.3876174445845073,-0.44747378914084296,0.6000000000000001,1.0
653,15210,111543,101100001011000001000101011010001101,3276,0.12945364283550434,-0.44720087195706665,0.8,1.0
654,12217,77882,101100001010000011000101011010001101,2774,0.12945364283550434,-0.44720087195706654,0.8,1.0
655,6784,34284,101100001010000001000101001110101101,4380,0.12945364283550434,-0.4472008719570664,0.8,1.0
656,29562,535270,101010001010000011000101001110001101,1128,0.14272381384128013,-0.4459201408122837,0.6000000000000001,1.0
657,15774,118468,100110000000000000000101001001001110,6610,0.2625118529997434,-0.4452598349487701,0.8,0.8
658,15917,121373,101000001000000111010001000110001101,878,4.4408920985006246e-17,-0.44477307858383175,1.0,1.0
659,15123,110733,101000001011000001000101011101001101,6910,0.14766221849264433,-0.4446053306098368,0.8,1.0
660,20147,302978,101110000001000001000101001000011100,586,0.03154114730105738,-0.4446047383265604,1.0,1.0
661,14940,108603,110000001000000100000101100010001101,3708,0.4131868163389826,-0.4443009302593178,0.6000000000000001,0.9
662,14178,99768,101010001000000001000001001110111101,1658,0.18520347481693744,-0.4440196156252441,0.8,1.0
663,6953,35345,100000001001000010000101001010101101,9588,0.3749626020943454,-0.44400747601831103,0.6000000000000001,1.0
664,24474,363936,101000001110000001000000001010010101,546,0.06893398282201786,-0.4438023914809446,1.0,1.0
665,18752,281789,101000001011000001000000010100000101,340,0.2850643723557387,-0.4437745231757224,0.8,0.9
666,22777,341298,101100011000000001000000000000000101,216,0.26686579204358946,-0.4437486757920835,0.8,0.4000000000000001
667,27192,471295,101100001011000011000101001100011101,1116,0.09844691280151216,-0.4426578361776219,0.8,1.0
668,25379,399674,100000001000000100000101101010111101,1306,0.4145748186270537,-0.4426165177085475,0.6000000000000001,1.0
669,9781,57684,101000001100000001000101001001011101,9794,0.1582370589911057,-0.4418539037989784,0.8,1.0
670,26282,434364,101000001100000111000101000000011101,1438,0.04212251778151743,-0.4417032873999401,1.0,0.9
671,16461,172356,101000001100000101000001001100011101,1468,0.04212251778151745,-0.44170328739994,1.0,0.9
672,4715,21020,101000001010000001000101001110111101,7828,0.12824771265328122,-0.441631421899632,0.8,0.9
673,6010,29342,101000001100000011000001001100001101,7172,4.4408920985006246e-17,-0.4413826138061823,1.0,1.0
674,28856,516039,100111001001000000000001001000101101,1474,0.18266307701691453,-0.4412137739755736,0.8,0.9
675,11581,72788,101000001010000001000101100011001101,8976,0.050407913092320684,-0.4411481334280519,1.0,0.8
676,17032,211862,111110000000000001000100001000000100,1320,0.2969100130080564,-0.4396680062453662,0.8,0.6000000000000001
677,17052,213008,101110000000000001000100001000000110,1293,0.2969100130080564,-0.4396680062453662,0.8,0.6000000000000001
678,15232,111733,101000000000000001000100011001000110,6790,0.2845493332330585,-0.4396680062453662,0.8,0.6000000000000001
679,28431,507602,101100001000000001000100110010000101,2584,0.17647868757026747,-0.4396044879312477,0.8,1.0
680,16993,209753,101110001000000001000001001100001111,1476,0.32214811095896645,-0.4392128277715269,0.6000000000000001,0.8
681,4129,18759,101000001000000001000101100010001101,5052,0.0,-0.4392051192992425,1.0,0.7000000000000001
682,4916,22006,101000001000000001000001101010001101,3608,0.0,-0.4392051192992425,1.0,0.7000000000000001
683,4340,19474,101000001100000001000101000010001101,5714,0.0,-0.4392051192992425,1.0,0.7000000000000001
684,16701,195571,100110001000000010000101000100001101,826,0.2592407997976628,-0.4391877185303931,0.8,0.8
685,5370,24731,101000001000000111010101001010001101,9488,0.13091542624980373,-0.4386055764464701,0.8,0.9
686,26314,434930,100000001100000110000001000100001111,1510,0.3768336471235056,-0.4385058858282092,0.6000000000000001,0.9
687,25780,413077,101110001000000001010000000000000101,932,0.2461683630853997,-0.4374851159343482,0.8,0.5000000000000001
688,22787,341520,101100101000000001000000000000100101,242,0.2340036837122609,-0.4374851159343482,0.8,0.7000000000000001
689,6861,34818,101000001010000101000001001100001101,3254,0.13834781069581953,-0.4372957561330059,0.8,1.0
690,21403,322706,100000001000000010010001000110011101,698,0.11674122019131908,-0.4368936007018436,1.0,0.8
691,24500,364262,101000001110100001000000001110000101,426,0.06184064185021885,-0.4368500234655581,1.0,1.0
692,24500,364262,101000001110100001000000001110000101,426,0.06184064185021885,-0.4368500234655581,1.0,1.0
693,28073,495600,101100001010000011000101010011001101,1094,0.05343941668131539,-0.4367109127955935,0.8,1.0
694,4372,19598,111000001000000001000101001100111101,3782,0.3312483496188033,-0.43656980370507387,0.6000000000000001,0.9
695,21678,326288,100000001111000000000101100010001101,3744,0.030732503115879824,-0.4362831944013242,1.0,1.0
696,22326,334632,101110001000000001000100100001010101,456,0.2133604578916724,-0.43626752748456,0.8,1.0
697,8759,48377,100000001110000000000101010010001101,9676,0.19420770117943026,-0.43589943319153296,0.8,1.0
698,9893,58441,101000001010000101000100100010000101,9258,0.19420770117943031,-0.4358994331915329,0.8,1.0
699,16472,172855,110000000000000010000101001100011100,1153,0.27136209682859985,-0.4350334620104429,0.8,0.8
700,16472,172855,110000000000000010000101001100011100,1153,0.27136209682859985,-0.4350334620104429,0.8,0.8
701,8930,50175,101000001111000001000101011000001111,3026,0.32833788864371904,-0.4348806995229439,0.6000000000000001,1.0
702,7620,38995,101100001000000111000101101000011101,1574,0.1802642463889485,-0.4346155041967285,0.8,1.0
703,10440,62580,101100001010000001000101100001001101,6224,4.4408920985006246e-17,-0.43458595590368143,1.0,1.0
704,28995,519959,100000001111000000000001001001001101,1254,0.07095112666464394,-0.4345859559036812,1.0,1.0
705,2791,13601,111110001000000001000101001011001101,538,0.3199155911486529,-0.43442266117522027,0.6000000000000001,1.0
706,25926,416690,101000001111000001000001011001001101,940,0.0177757681223843,-0.43435463968753096,1.0,1.0
707,2892,13891,101100001010000011000101011011001101,832,0.12771328948388486,-0.4339479253893426,0.8,1.0
708,27814,487964,101000001010100001000001001100101111,1196,0.15921101848086394,-0.4339449182013173,0.6000000000000001,1.0
709,20609,310832,100100101000000010000101101001001101,312,0.2342798202053513,-0.43352484459464585,0.8,1.0
710,3241,15113,101000001100000101000001001011001101,5622,0.04410487505257525,-0.4334494970539524,1.0,1.0
711,14901,108106,001000001100000111000101101010001001,3716,0.005955987765801064,-0.4334407713683914,1.0,1.0
712,14239,100264,101010101000000001000001001010011101,6696,0.0,-0.4328372858938228,1.0,0.9
713,5121,23105,100010001000000110000100101010000101,7288,0.3916802947314504,-0.4325168384804768,0.6000000000000001,1.0
714,28758,513813,101000001011000001000001000100101111,998,0.22070684644756824,-0.4323083364399365,0.6000000000000001,0.9
715,17127,219330,101100001000000101000010100000010101,541,0.3693151421299791,-0.4316364961030567,0.6000000000000001,0.9
716,9459,55498,101000001000000101010001000110001101,2334,2.2204460492503126e-17,-0.4311440682842118,1.0,0.9
717,5654,26990,001000001100000101000100001010000001,4110,0.2,-0.4310641307592384,1.0,0.9
718,15058,110196,100110101001000000000101101010001101,3424,0.21079256314727146,-0.4310098170775701,0.8,1.0
719,8182,43319,101100001010000111000100001000100101,3408,0.4145844292293929,-0.4307016457099159,0.6000000000000001,1.0
720,9552,56195,101100001101000001000101001010001101,8446,0.13516890657792174,-0.43039673697432906,0.8,0.8
721,11525,72411,101100001000000001000001001100001111,5572,0.306547780875421,-0.42956762201221016,0.6000000000000001,0.8
722,11525,72411,101100001000000001000001001100001111,5572,0.306547780875421,-0.42956762201221016,0.6000000000000001,0.8
723,13681,94342,101000001010000111000001001100101101,4662,0.16328044672040604,-0.42940038497161176,0.8,1.0
724,15004,109718,101110001010000001000101001110011101,1264,0.12984269596726725,-0.4284996489869943,0.8,1.0
725,1940,9590,100000001010000000001101011000001101,9276,0.3671560641781077,-0.42821033012747417,0.6000000000000001,0.8
726,3478,16115,101000001110000111000101101010001101,1642,0.1283701250270318,-0.4280562566759321,0.8,1.0
727,9159,52427,110000001000000100000101011010001101,5446,0.5918523358711248,-0.42799766731165984,0.4000000000000001,1.0
728,27614,482092,100100001101100000000100001000100101,1114,0.3557295704142568,-0.4279252443689608,0.4000000000000001,1.0
729,17083,215527,101000001010100001000000001010000101,1518,0.03503957076595332,-0.4277835140502484,1.0,0.5000000000000001
730,20254,304216,100100000001000000000101001000001110,386,0.2625954379572944,-0.4276816413717153,0.8,0.6000000000000001
731,11074,68828,101100101000000001000101001000001101,4492,0.12043404201564326,-0.4275880201702094,0.8,0.8
732,6962,35397,101000000000000111000100001100000100,9472,0.16482667432520953,-0.4275146857615429,1.0,0.8
733,28996,519973,100000001111000010000001001100001101,1168,0.13656066115256438,-0.4272731645185057,0.8,1.0
734,6050,29690,100000001111000100000101111000001101,2376,0.3729711611719503,-0.4272059595065276,0.6000000000000001,1.0
735,26703,453106,101000001110000001000101011001001111,852,0.3155284420736573,-0.4268844021881375,0.6000000000000001,1.0
736,28066,495486,101100001000000011000000111011000101,1090,0.15653672411880162,-0.4267704652510804,0.8,1.0
737,3718,17323,101000001011000011000101001001001101,6042,0.14366346899330626,-0.4266685271224358,0.8,1.0
738,3718,17323,101000001011000011000101001001001101,6042,0.14366346899330626,-0.4266685271224358,0.8,1.0
739,14612,105257,101000001000000001000101011100101101,9100,0.3263934474453565,-0.4253695944572605,0.6000000000000001,0.7000000000000001
740,17571,237208,101010000010000001000100001000110100,3203,0.25979322192979626,-0.4250717506369161,0.8,0.9
741,11476,72137,101010001100000001000100001001010101,8980,0.3981812187075103,-0.4249583546058185,0.6000000000000001,1.0
742,6290,31231,101000001001000001000100101100100101,9970,0.39021959736068784,-0.4249583546058183,0.6000000000000001,1.0
743,2288,11271,101000001010100001000100011000000101,3986,0.3759459549365317,-0.4242958920750746,0.6000000000000001,0.9
744,2288,11271,101000001010100001000100011000000101,3986,0.3759459549365317,-0.4242958920750746,0.6000000000000001,0.9
745,6078,29880,100000101010000000000101001000101101,1590,0.3848225304077445,-0.4242958920750746,0.6000000000000001,1.0
746,15548,114963,100011001000000000000100101010010101,3832,0.36291654560945374,-0.4241748265945745,0.6000000000000001,1.0
747,15548,114963,100011001000000000000100101010010101,3832,0.36291654560945374,-0.4241748265945745,0.6000000000000001,1.0
748,15548,114963,100011001000000000000100101010010101,3832,0.36291654560945374,-0.4241748265945745,0.6000000000000001,1.0
749,20181,303331,101110000001000001000101011000001100,502,0.04105012469207727,-0.4241402637048911,1.0,0.8
750,7061,36073,101000001001000001000101000001001101,2860,0.0,-0.42382482273412814,1.0,0.9
751,25603,404423,100100000011000000000101011001001110,1308,0.2420510539105453,-0.4236628360950461,0.8,1.0
752,18820,282997,101000001011000001000000010101000101,378,0.230277801378932,-0.4231988628838444,0.8,1.0
753,24642,366475,101000001001100001000000001100000101,492,0.13653296804227966,-0.4230299211038512,1.0,0.9
754,28793,514862,101000001000100001000101001100101111,1028,0.283577409750758,-0.4229592291812716,0.4000000000000001,1.0
755,7444,37886,101000001000100001000101001100111101,2592,0.14771648236983426,-0.4223425252523341,0.8,1.0
756,7982,41944,100010000000000000000101001010001100,8228,0.1801787282954641,-0.422078294078819,1.0,0.6000000000000001
757,2160,10560,100000000010000000000101011000001100,3338,0.2,-0.4220782940788189,1.0,0.6000000000000001
758,28735,513146,101100001010000011000101000100101111,1256,0.18940176065742914,-0.4219511061392067,0.6000000000000001,1.0
759,9027,51136,101000001111000001000101000000001101,3472,0.0,-0.42193833636257416,1.0,0.7000000000000001
760,22469,336854,100110011001000000000001000000001101,576,0.2372007077798025,-0.4219254837787548,0.8,0.8
761,24477,363985,101101001000000001000000001110000101,548,0.1969100130080564,-0.4218693027838081,0.8,0.8
762,14369,101424,101100001000000001000101000100111101,1716,0.029178914115102518,-0.4218502955847799,1.0,1.0
763,5578,26358,100000001100000000000100101010100101,2600,0.40364257053122,-0.4218372322519452,0.6000000000000001,1.0
